CHH7987,46,116.916748,38.959057,8549,643,198.935333,9:00:46
CSN3123,46,115.319687,36.944962,8107,-19,25.096251,9:00:46
CXA8115,46,117.133148,34.704254,9784,-19,354.953857,9:00:46
AAR795,48,119.797729,38.636719,10393,19,252.487747,9:00:48
CCA1849,48,117.303772,36.521851,9479,19,167.131699,9:00:48
CCA1858,48,117.123528,35.971573,8412,0,348.066681,9:00:48
CCA422,48,120.370056,38.693848,9174,0,281.633636,9:00:48
CDG4937,48,117.140053,36.995342,9479,0,159.576416,9:00:48
CES2125,48,115.001526,33.062485,8869,0,110.490479,9:00:48
CES5131,48,116.73362,37.378098,8290,-292,343.096191,9:00:48
CES521,48,114.825142,33.118195,10698,0,110.476524,9:00:48
CHH7793,48,116.836967,37.730804,9479,0,163.359833,9:00:48
CHH7987,48,116.91597,38.957382,8572,643,198.935333,9:00:48
GCR7893,48,117.564522,35.618839,7498,0,166.085281,9:00:48
AMU006,50,114.844627,34.585327,10073,0,4.520957,9:00:50
CCA185,50,116.94043,39.248005,8183,546,161.524902,9:00:50
CES5131,50,116.732948,37.379883,8282,-292,343.054688,9:00:50
CHH7191,50,116.776062,38.686539,9182,390,196.865601,9:00:50
GCR7893,50,117.565865,35.614326,7498,0,166.085281,9:00:50
CCA1805,52,116.977921,37.356033,8869,0,163.472855,9:00:52
CCA185,52,116.943542,39.240791,8221,526,161.565048,9:00:52
CCA1858,52,117.121696,35.97876,8412,0,347.925415,9:00:52
CES521,52,114.83403,33.115402,10698,0,110.476524,9:00:52
CHH7269,52,114.773872,38.509552,9479,0,64.52018,9:00:52
GCR7893,52,117.567093,35.61018,7498,0,166.085281,9:00:52
AMU006,54,114.845856,34.598145,10073,0,4.653351,9:00:54
CCA1501,54,116.659851,38.447586,11308,19,189.980911,9:00:54
CCA1849,54,117.307632,36.508175,9479,0,167.249115,9:00:54
CES5101,54,117.463348,34.989441,10393,0,297.20163,9:00:54
CES5131,54,116.729675,37.388432,8260,-273,343.054688,9:00:54
CHH7191,54,116.775238,38.684509,9197,409,196.829681,9:00:54
CSN3123,54,115.328453,36.959976,8107,0,25.096251,9:00:54
CXA8115,54,117.13131,34.721455,9776,-19,354.942749,9:00:54
GCR7893,54,117.567734,35.608154,7498,0,166.115326,9:00:54
CES2125,55,115.017296,33.057541,8869,0,110.490479,9:00:55
CSN8400,55,114.820015,34.756897,6309,0,4.326192,9:00:55
AAR795,56,119.778564,38.631981,10393,0,252.487747,9:00:56
CCA1501,56,116.659164,38.444458,11308,19,189.980911,9:00:56
CCA1849,56,117.309326,36.502171,9479,0,167.249115,9:00:56
CCA1858,56,117.119408,35.987366,8412,0,347.925415,9:00:56
CDG4937,56,117.147339,36.979515,9479,0,159.576416,9:00:56
CES5131,56,116.728745,37.390915,8252,-273,343.054688,9:00:56
CES521,56,114.843384,33.112473,10698,0,110.516212,9:00:56
CHH7793,56,116.844261,37.711456,9479,0,163.478104,9:00:56
CRK363,56,115.755112,37.923798,4785,0,204.548874,9:00:56
CSN3123,56,115.329521,36.961781,8107,-19,25.096251,9:00:56
GCR7893,56,117.568962,35.604038,7498,0,166.115326,9:00:56
AMU006,58,114.846558,34.605537,10073,0,4.520957,9:00:58
CCA1805,58,116.982948,37.342575,8869,0,163.472855,9:00:58
CCA1849,58,117.310349,36.498505,9479,0,167.249115,9:00:58
CCA422,58,120.34848,38.697372,9174,0,281.663971,9:00:58
CES2125,58,115.025169,33.055115,8869,0,110.52977,9:00:58
CES5101,58,117.455688,34.992714,10386,0,297.266846,9:00:58
CES5173,58,117.178406,34.791794,7795,19,350.760101,9:00:58
CHH7191,58,116.772278,38.676716,9212,409,196.829681,9:00:58
CRK363,58,115.746643,37.909023,4785,0,204.676865,9:00:58
CSN8400,58,114.820572,34.762745,6309,0,4.326192,9:00:58
CXA8115,58,117.130508,34.728561,9784,-19,354.942749,9:00:58
GCR7893,58,117.571335,35.596207,7498,0,166.115326,9:00:58
CCA1342,60,115.516335,37.28009,9144,-273,25.09153,9:01:00
CCA185,60,116.945168,39.23703,8237,526,161.565048,9:01:00
CES5131,60,116.725357,37.399796,8229,-253,343.054688,9:01:00
CES5177,60,117.440933,35.201111,8412,0,320.710602,9:01:00
CES521,60,114.855888,33.108559,10698,0,110.516212,9:01:00
CSN3123,60,115.333366,36.968399,8107,-39,25.040651,9:01:00
CCA1805,62,116.985283,37.336258,8869,0,163.472855,9:01:02
CCA1851,62,117.947647,34.42012,10088,19,163.531693,9:01:02
CCA1858,62,117.117065,35.99638,8412,0,348.066681,9:01:02
CHH7927,62,113.62043,38.116013,10088,0,65.099388,9:01:02
CRK363,62,115.741081,37.899445,4785,0,204.618256,9:01:02
CSN3123,62,115.335251,36.971695,8100,-39,25.040651,9:01:02
CSN461,62,117.060074,35.583618,9166,58,326.455078,9:01:02
CSZ9608,62,119.921684,37.71439,7802,0,237.68541,9:01:02
GCR7893,62,117.572472,35.592491,7498,0,166.115326,9:01:02
AMU006,63,114.847824,34.618698,10073,0,4.520957,9:01:03
CCA4363,63,111.094475,34.535294,10698,0,0.406346,9:01:03
CCA1849,64,117.313766,36.486156,9479,0,167.222473,9:01:04
CCA1858,64,117.115631,36.00174,8412,0,348.066681,9:01:04
CDG4937,64,117.154266,36.964527,9479,19,159.812454,9:01:04
CES2125,64,115.04361,33.048889,8869,0,110.52977,9:01:04
CES5101,64,117.443398,34.99791,10386,19,297.143127,9:01:04
CES5173,64,117.173225,34.818558,7802,0,351.048431,9:01:04
CES521,64,114.868378,33.104599,10698,-19,110.516212,9:01:04
